Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,2228797.000,0.2937571,3.571991,4.007217,0.03507996,0.2254486,0.9736176,0.07151794,0.210022,0.9750671,
Calibration,2228905.000,0.2935654,3.682968,4.141098,-0.243103,-0.4389954,0.8649597,-0.1584015,-0.4158478,0.8955231,
Calibration,2228997.000,0.2932167,3.546448,3.755692,-0.2634125,-0.4535217,0.8514252,-0.1243134,-0.456955,0.8807526,
Calibration,2229105.000,0.2926548,3.110489,3.723648,-0.2189026,-0.4476166,0.8670044,-0.1249542,-0.4094238,0.9037323,
Calibration,2229213.000,0.2926111,3.222122,3.653259,-0.2969971,-0.4767914,0.8273163,-0.2050018,-0.4072418,0.8899994,
Calibration,2229313.000,0.2926389,3.330276,3.657196,-0.2873535,-0.4390411,0.8512573,-0.1839447,-0.4078674,0.8943176,
Calibration,2229422.000,0.2926458,3.155579,3.392227,-0.2808075,-0.5000916,0.8191681,-0.1825867,-0.4232941,0.8873901,
Calibration,2229530.000,0.2926941,-1,-1,0,0,0,0,0,0,
Calibration,2229630.000,0.2934185,3.425797,-1,0.07582092,0.4027252,0.9121552,0,0,0,
Calibration,2229738.000,0.29402,3.432297,3.598602,0.01704407,0.2974396,0.9545746,0.05569458,0.2417297,0.9687347,
Calibration,2229838.000,0.29402,3.509354,3.616882,-0.05345154,0.2559052,0.96521,-0.007629395,0.1926422,0.9812317,
Calibration,2229947.000,0.29402,3.379105,3.787628,0.1408234,0.2469482,0.958725,0.1733856,0.249054,0.9528351,
Calibration,2230055.000,0.29402,3.423172,3.812073,0.1204987,0.2076874,0.9707336,0.1416779,0.1905975,0.9713745,
Calibration,2230163.000,0.29402,3.394287,3.549255,-0.03439331,0.1647644,0.9857178,-0.003097534,0.1591644,0.9872437,
Calibration,2230272.000,0.29402,3.286087,3.647232,0.05754089,0.0818634,0.9949646,0.1055908,0.06524658,0.9922638,
Calibration,2230380.000,0.29402,3.318375,3.672333,0.01457214,0.1059265,0.9942627,0.04890442,0.1077576,0.9929657,
Calibration,2230488.000,0.29402,3.481094,3.663025,-0.006469727,0.1385803,0.9903259,0.02481079,0.1159973,0.9929352,
