Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,100748.000,0.1803238,4.52597,4.842331,0.3681488,0.2384186,0.8986664,0.4146729,0.2598419,0.8720703,
Calibration,100848.000,0.2392521,4.529892,4.675919,0.3606415,0.2417603,0.9008179,0.4164581,0.2532806,0.8731537,
Calibration,100939.000,0.2392521,4.650375,4.748856,0.04917908,0.1386261,0.9891205,0.1043091,0.1555939,0.9822845,
Calibration,101047.000,0.2392521,4.478622,4.683121,-0.04121399,0.1049194,0.9936218,-0.0249176,0.08920288,0.995697,
Calibration,101156.000,0.2392521,4.406509,4.455353,-0.04933167,0.09706116,0.9940491,-0.02659607,0.09376526,0.995224,
Calibration,101256.000,0.2392521,4.355392,4.31221,-0.04966736,0.09684753,0.9940491,-0.03175354,0.09539795,0.9949188,
Calibration,101356.000,0.2392521,4.307526,4.223541,-0.05168152,0.1016541,0.9934692,-0.03170776,0.09794617,0.9946747,
Calibration,101456.000,0.2392521,4.291275,4.272888,-0.05186462,0.1002045,0.9936066,-0.03500366,0.1002655,0.994339,
Calibration,101548.000,0.2392521,4.330292,4.324402,-0.05473328,0.1029968,0.9931641,-0.03601074,0.1013031,0.9942017,
Calibration,101639.000,0.2392521,4.175415,4.515884,-0.131424,0.07229614,0.988678,-0.09492493,0.08624268,0.9917297,
Calibration,101747.000,0.2392521,4.279434,4.468063,-0.1364594,0.07733154,0.9876099,-0.08467102,0.08639526,0.9926453,
Calibration,101856.000,0.2392521,4.281555,4.45401,-0.1416473,0.07684326,0.9869232,-0.08656311,0.08724976,0.9924164,
Calibration,101956.000,0.2392521,4.218521,4.423355,-0.1462097,0.07536316,0.9863739,-0.08613586,0.08538818,0.9926147,
Calibration,102056.000,0.2392521,4.134552,4.370514,-0.1487885,0.07666016,0.9858856,-0.08406067,0.08209229,0.9930573,
Calibration,102156.000,0.2392521,4.134872,4.215363,-0.01193237,0.03164673,0.9994202,0.05186462,0.0304718,0.9981842,
Calibration,102256.000,0.2392521,4.047714,4.221237,0.001815796,0.03421021,0.9994049,0.04161072,0.03767395,0.9984131,
Calibration,102356.000,0.2392521,4.022781,4.201782,0.08583069,0.02700806,0.9959412,0.135498,0.04264832,0.9898529,
