Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,3884749.000,0.29402,6.443253,6.39296,-0.08624268,-0.1192932,0.98909,-0.06155396,-0.09429932,0.9936371,
Calibration,3884874.000,0.29402,5.985489,5.94841,-0.09295654,-0.1176605,0.988678,-0.0627594,-0.07650757,0.9950867,
Calibration,3884974.000,0.29402,5.71611,5.615723,-0.1174011,-0.1026611,0.9877472,-0.09634399,-0.06990051,0.9928741,
Calibration,3885082.000,0.29402,5.614838,5.490326,-0.1139374,-0.1006317,0.9883728,-0.09291077,-0.0684967,0.9933014,
Calibration,3885191.000,0.29402,5.360626,5.284836,-0.1112671,-0.09376526,0.9893494,-0.09147644,-0.07327271,0.993103,
Calibration,3885299.000,0.29402,5.296432,5.259979,-0.1113281,-0.09294128,0.9894257,-0.0921936,-0.07452393,0.9929352,
Calibration,3885416.000,0.29402,5.52919,5.336823,-0.09043884,-0.1194763,0.9886932,-0.05725098,-0.09890747,0.9934387,
Calibration,3885516.000,0.29402,5.570572,5.448883,-0.09242249,-0.1182251,0.9886627,-0.05606079,-0.09805298,0.9935913,
Calibration,3885624.000,0.29402,5.771469,5.642166,-0.09393311,-0.1141815,0.9889984,-0.05581665,-0.08808899,0.9945374,
Calibration,3885732.000,0.29402,5.934952,5.740997,-0.09410095,-0.1111908,0.9893188,-0.05508423,-0.08314514,0.9950104,
Calibration,3885849.000,0.29402,5.566727,-1,0.02449036,-0.1625061,0.9863892,0,0,0,
Calibration,3885949.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,3886057.000,0.29402,6.177582,6.354584,0.4375458,-0.1404114,0.8881531,0.5161743,-0.07946777,0.8527832,
Calibration,3886174.000,0.29402,6.481613,6.416183,0.4431305,-0.08827209,0.8920898,0.5097198,-0.05934143,0.8582764,
Calibration,3886274.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,3886382.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,3886482.000,0.29402,6.436584,6.140228,-0.1984406,-0.1273804,0.9717865,-0.1613007,-0.1130066,0.9804077,
Calibration,3886582.000,0.3528309,6.51889,6.167236,-0.2056732,-0.1054688,0.9729156,-0.1607361,-0.09129333,0.9827576,
Calibration,3886690.000,0.3528309,6.53476,6.301773,-0.2116241,-0.09672546,0.9725494,-0.161911,-0.08152771,0.983429,
Calibration,3886815.000,0.3528309,6.580383,6.358643,-0.2109528,-0.09957886,0.9723969,-0.1621552,-0.08056641,0.9834595,
Calibration,3886924.000,0.3528309,6.389359,6.226044,-0.2103424,-0.09933472,0.9725647,-0.1605225,-0.07992554,0.9837799,
Calibration,3887040.000,0.3528309,5.90271,5.582169,-0.2062073,-0.09767151,0.9736176,-0.1652985,-0.07826233,0.9831238,
Calibration,3887157.000,0.3528309,5.282806,5.173874,-0.1132202,-0.1207886,0.9861908,-0.08428955,-0.09884644,0.9915161,
Calibration,3887274.000,0.3528309,5.193314,5.131546,-0.108429,-0.1226807,0.986496,-0.08148193,-0.1002197,0.9916077,
