Stage,Timestamp,Luminance,PupilDiameterLeft,PupilDiameterRight,GazeLeftX,GazeLeftY,GazeLeftZ,GazeRightX,GazeRightY,GazeRightZ
Calibration,71068.000,0.2392521,3.124924,3.45015,-0.01037598,-0.1752472,0.9844666,-0.004013062,-0.1735382,0.9848175,
Calibration,71168.000,0.2392521,3.075882,3.382889,-0.009628296,-0.1777191,0.984024,-0.001495361,-0.1708527,0.9852905,
Calibration,71252.000,0.29402,3.041199,3.431671,-0.01020813,-0.1743317,0.9846191,-0.001449585,-0.1692963,0.9855499,
Calibration,71335.000,0.29402,3.032547,3.415421,-0.0116272,-0.1720581,0.9850159,-0.0006408691,-0.170929,0.9852753,
Calibration,71443.000,0.29402,3.063675,3.41507,-0.01107788,-0.1739044,0.9846954,0.001296997,-0.1717987,0.9851227,
Calibration,71552.000,0.29402,3.041946,3.448303,-0.01107788,-0.1746521,0.9845581,0.003219604,-0.1706696,0.985321,
Calibration,71652.000,0.29402,3.037582,3.400055,-0.00994873,-0.1753235,0.9844513,0.003936768,-0.1676178,0.9858398,
Calibration,71752.000,0.29402,3.014175,3.358414,-0.01029968,-0.1732025,0.9848175,0.007492065,-0.1669769,0.9859161,
Calibration,71852.000,0.29402,2.942535,3.267624,-0.01179504,-0.1682129,0.985672,0.009368896,-0.1626129,0.9866333,
Calibration,71960.000,0.29402,2.825027,3.189377,-0.01338196,-0.1575775,0.9874115,0.01109314,-0.1626587,0.986618,
Calibration,72060.000,0.29402,3.051422,3.304871,-0.0320282,-0.02262878,0.9992218,-0.02319336,-0.03523254,0.9990997,
Calibration,72160.000,0.29402,2.947937,3.2995,-0.00112915,0.1956329,0.9806671,0.0222168,0.1953278,0.980484,
Calibration,72260.000,0.29402,2.958755,3.237442,-0.001373291,0.2185364,0.9758148,0.03796387,0.2084961,0.9772797,
Calibration,72360.000,0.29402,2.951553,3.293365,-0.004959106,0.2215576,0.9751282,0.03497314,0.2090759,0.9772644,
Calibration,72460.000,0.29402,2.844269,3.290588,-0.002700806,0.2224731,0.9749298,0.03393555,0.2088013,0.977356,
Calibration,72568.000,0.29402,-1,-1,0,0,0,0,0,0,
Calibration,72668.000,0.29402,2.9272,3.357407,-0.1070251,-0.1972656,0.974472,-0.06063843,-0.1946716,0.9789886,
Calibration,72768.000,0.29402,3.034424,3.418396,-0.09317017,-0.1995239,0.9754486,-0.05764771,-0.1945038,0.9792023,
Calibration,72876.000,0.29402,3.048431,3.421921,-0.09155273,-0.2012177,0.9752502,-0.05952454,-0.1960602,0.978775,
